"GEMS.Station.Number";"Sample.Date";"Sample.Time";"Depth";"Parameter.Code";"Analysis.Method.Code";"Value.Flags";"Value";"Unit";"Data.Quality"
"CAN00364";"2014-04-29";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.58;"ng/l";"Fair"
"CAN00364";"2014-04-29";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.96;"ng/l";"Fair"
"CAN00364";"2014-05-12";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.9;"ng/l";"Fair"
"CAN00364";"2014-05-12";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.69;"ng/l";"Fair"
"CAN00364";"2014-05-20";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.9;"ng/l";"Fair"
"CAN00364";"2014-05-20";"00:00";0.3;"Hg-Tot";"VMV_3656";"";3.28;"ng/l";"Fair"
"CAN00364";"2014-06-10";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.64;"ng/l";"Fair"
"CAN00364";"2014-06-10";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.26;"ng/l";"Fair"
"CAN00364";"2014-07-07";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.06;"ng/l";"Fair"
"CAN00364";"2014-07-07";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.77;"ng/l";"Fair"
"CAN00364";"2014-08-11";"00:00";0.3;"Hg-Dis";"VMV_3656";"";0.83;"ng/l";"Fair"
"CAN00364";"2014-08-11";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.21;"ng/l";"Fair"
"CAN00364";"2014-09-02";"00:00";0.3;"Hg-Dis";"VMV_3656";"";0.72;"ng/l";"Fair"
"CAN00364";"2014-09-02";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.06;"ng/l";"Fair"
"CAN00364";"2014-10-15";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1;"ng/l";"Fair"
"CAN00364";"2014-10-15";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.46;"ng/l";"Fair"
"CAN00364";"2014-11-13";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.26;"ng/l";"Fair"
"CAN00364";"2014-11-13";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.99;"ng/l";"Fair"
"CAN00364";"2014-12-03";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.1;"ng/l";"Fair"
"CAN00364";"2015-01-19";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.49;"ng/l";"Fair"
"CAN00364";"2015-01-19";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.04;"ng/l";"Fair"
"CAN00364";"2015-02-03";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.48;"ng/l";"Fair"
"CAN00364";"2015-02-03";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.09;"ng/l";"Fair"
"CAN00364";"2015-03-11";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.27;"ng/l";"Fair"
"CAN00364";"2015-03-11";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.14;"ng/l";"Fair"
"CAN00364";"2015-04-09";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.28;"ng/l";"Fair"
"CAN00364";"2015-04-09";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.91;"ng/l";"Fair"
"CAN00364";"2015-04-23";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.22;"ng/l";"Fair"
"CAN00364";"2015-04-23";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.74;"ng/l";"Fair"
"CAN00364";"2015-05-12";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.54;"ng/l";"Fair"
"CAN00364";"2015-05-12";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.44;"ng/l";"Fair"
"CAN00364";"2015-05-28";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.65;"ng/l";"Fair"
"CAN00364";"2015-05-28";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.44;"ng/l";"Fair"
"CAN00364";"2015-06-17";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.39;"ng/l";"Fair"
"CAN00364";"2015-06-17";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.18;"ng/l";"Fair"
"CAN00364";"2015-07-13";"00:00";0.3;"Hg-Dis";"VMV_3656";"";0.86;"ng/l";"Fair"
"CAN00364";"2015-07-13";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.29;"ng/l";"Fair"
"CAN00364";"2015-08-10";"00:00";0.3;"Hg-Dis";"VMV_3656";"";0.75;"ng/l";"Fair"
"CAN00364";"2015-08-10";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.19;"ng/l";"Fair"
"CAN00364";"2015-09-03";"00:00";0.3;"Hg-Dis";"VMV_3656";"";0.67;"ng/l";"Fair"
"CAN00364";"2015-09-03";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.2;"ng/l";"Fair"
"CAN00364";"2015-10-06";"00:00";0.3;"Hg-Dis";"VMV_3656";"";0.65;"ng/l";"Fair"
"CAN00364";"2015-10-06";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.01;"ng/l";"Fair"
"CAN00364";"2015-11-02";"00:00";0.3;"Hg-Dis";"VMV_3656";"";0.81;"ng/l";"Fair"
"CAN00364";"2015-11-02";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.51;"ng/l";"Fair"
"CAN00364";"2015-12-02";"00:00";0.3;"Hg-Dis";"VMV_3656";"";0.9;"ng/l";"Fair"
"CAN00364";"2015-12-02";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.45;"ng/l";"Fair"
"CAN00364";"2016-01-12";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.27;"ng/l";"Fair"
"CAN00364";"2016-01-12";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.07;"ng/l";"Fair"
"CAN00364";"2016-02-18";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.19;"ng/l";"Fair"
"CAN00364";"2016-02-18";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.91;"ng/l";"Fair"
"CAN00364";"2016-03-22";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.17;"ng/l";"Fair"
"CAN00364";"2016-03-22";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.45;"ng/l";"Fair"
"CAN00364";"2016-04-05";"10:20";0.3;"Hg-Dis";"VMV_3656";"";1.28;"ng/l";"Fair"
"CAN00364";"2016-04-05";"10:20";0.3;"Hg-Dis";"VMV_3656";"";1.28;"ng/l";"Fair"
"CAN00364";"2016-04-05";"10:20";0.3;"Hg-Tot";"VMV_3656";"";3.08;"ng/l";"Fair"
"CAN00364";"2016-04-05";"10:20";0.3;"Hg-Tot";"VMV_3656";"";3.08;"ng/l";"Fair"
"CAN00364";"2016-04-19";"09:35";0.3;"Hg-Dis";"VMV_3656";"";1.41;"ng/l";"Fair"
"CAN00364";"2016-04-19";"09:35";0.3;"Hg-Dis";"VMV_3656";"";1.41;"ng/l";"Fair"
"CAN00364";"2016-04-19";"09:35";0.3;"Hg-Tot";"VMV_3656";"";2.32;"ng/l";"Fair"
"CAN00364";"2016-04-19";"09:35";0.3;"Hg-Tot";"VMV_3656";"";2.32;"ng/l";"Fair"
"CAN00364";"2016-05-02";"10:00";0.3;"Hg-Dis";"VMV_3656";"";1.51;"ng/l";"Fair"
"CAN00364";"2016-05-02";"10:00";0.3;"Hg-Dis";"VMV_3656";"";1.51;"ng/l";"Fair"
"CAN00364";"2016-05-02";"10:00";0.3;"Hg-Tot";"VMV_3656";"";2.41;"ng/l";"Fair"
"CAN00364";"2016-05-02";"10:00";0.3;"Hg-Tot";"VMV_3656";"";2.41;"ng/l";"Fair"
"CAN00364";"2016-05-16";"10:20";0.3;"Hg-Dis";"VMV_3656";"";1.55;"ng/l";"Fair"
"CAN00364";"2016-05-16";"10:20";0.3;"Hg-Dis";"VMV_3656";"";1.55;"ng/l";"Fair"
"CAN00364";"2016-05-16";"10:20";0.3;"Hg-Tot";"VMV_3656";"";2.8;"ng/l";"Fair"
"CAN00364";"2016-05-16";"10:20";0.3;"Hg-Tot";"VMV_3656";"";2.8;"ng/l";"Fair"
"CAN00364";"2016-06-22";"10:05";0.3;"Hg-Dis";"VMV_3656";"";0.56;"ng/l";"Fair"
"CAN00364";"2016-06-22";"10:05";0.3;"Hg-Dis";"VMV_3656";"";0.56;"ng/l";"Fair"
"CAN00364";"2016-06-22";"10:05";0.3;"Hg-Tot";"VMV_3656";"";0.77;"ng/l";"Fair"
"CAN00364";"2016-06-22";"10:05";0.3;"Hg-Tot";"VMV_3656";"";0.77;"ng/l";"Fair"
"CAN00364";"2016-07-11";"10:30";0.3;"Hg-Dis";"VMV_3656";"";1.03;"ng/l";"Fair"
"CAN00364";"2016-07-11";"10:30";0.3;"Hg-Dis";"VMV_3656";"";1.03;"ng/l";"Fair"
"CAN00364";"2016-07-11";"10:30";0.3;"Hg-Tot";"VMV_3656";"";1.89;"ng/l";"Fair"
"CAN00364";"2016-07-11";"10:30";0.3;"Hg-Tot";"VMV_3656";"";1.89;"ng/l";"Fair"
"CAN00364";"2016-08-17";"10:20";0.3;"Hg-Dis";"VMV_3656";"";0.66;"ng/l";"Fair"
"CAN00364";"2016-08-17";"10:20";0.3;"Hg-Dis";"VMV_3656";"";0.66;"ng/l";"Fair"
"CAN00364";"2016-08-17";"10:20";0.3;"Hg-Tot";"VMV_3656";"";1.3;"ng/l";"Fair"
"CAN00364";"2016-08-17";"10:20";0.3;"Hg-Tot";"VMV_3656";"";1.3;"ng/l";"Fair"
"CAN00364";"2016-09-22";"10:20";0.3;"Hg-Dis";"VMV_3656";"";0.5;"ng/l";"Fair"
"CAN00364";"2016-09-22";"10:20";0.3;"Hg-Dis";"VMV_3656";"";0.5;"ng/l";"Fair"
"CAN00364";"2016-09-22";"10:20";0.3;"Hg-Tot";"VMV_3656";"";0.93;"ng/l";"Fair"
"CAN00364";"2016-09-22";"10:20";0.3;"Hg-Tot";"VMV_3656";"";0.93;"ng/l";"Fair"
"CAN00364";"2016-10-26";"10:15";0.3;"Hg-Dis";"VMV_3656";"";0.7;"ng/l";"Fair"
"CAN00364";"2016-10-26";"10:15";0.3;"Hg-Dis";"VMV_3656";"";0.7;"ng/l";"Fair"
"CAN00364";"2016-10-26";"10:15";0.3;"Hg-Tot";"VMV_3656";"";1.35;"ng/l";"Fair"
"CAN00364";"2016-10-26";"10:15";0.3;"Hg-Tot";"VMV_3656";"";1.35;"ng/l";"Fair"
"CAN00364";"2016-11-22";"09:50";0.3;"Hg-Dis";"VMV_3656";"";0.7;"ng/l";"Fair"
"CAN00364";"2016-11-22";"09:50";0.3;"Hg-Dis";"VMV_3656";"";0.7;"ng/l";"Fair"
"CAN00364";"2016-11-22";"09:50";0.3;"Hg-Tot";"VMV_3656";"";1.22;"ng/l";"Fair"
"CAN00364";"2016-11-22";"09:50";0.3;"Hg-Tot";"VMV_3656";"";1.22;"ng/l";"Fair"
"CAN00364";"2016-12-13";"10:00";0.3;"Hg-Dis";"VMV_3656";"";0.91;"ng/l";"Fair"
"CAN00364";"2016-12-13";"10:00";0.3;"Hg-Dis";"VMV_3656";"";0.91;"ng/l";"Fair"
"CAN00364";"2016-12-13";"10:00";0.3;"Hg-Tot";"VMV_3656";"";1.47;"ng/l";"Fair"
"CAN00364";"2016-12-13";"10:00";0.3;"Hg-Tot";"VMV_3656";"";1.47;"ng/l";"Fair"
"CAN00364";"2017-01-26";"11:20";0.3;"Hg-Dis";"VMV_3656";"";1.1;"ng/l";"Fair"
"CAN00364";"2017-01-26";"11:20";0.3;"Hg-Dis";"VMV_3656";"";1.1;"ng/l";"Fair"
"CAN00364";"2017-01-26";"11:20";0.3;"Hg-Tot";"VMV_3656";"";1.56;"ng/l";"Fair"
"CAN00364";"2017-01-26";"11:20";0.3;"Hg-Tot";"VMV_3656";"";1.56;"ng/l";"Fair"
"CAN00364";"2017-02-23";"10:30";0.3;"Hg-Dis";"VMV_3656";"";1.06;"ng/l";"Fair"
"CAN00364";"2017-02-23";"10:30";0.3;"Hg-Dis";"VMV_3656";"";1.06;"ng/l";"Fair"
"CAN00364";"2017-02-23";"10:30";0.3;"Hg-Tot";"VMV_3656";"";1.57;"ng/l";"Fair"
"CAN00364";"2017-02-23";"10:30";0.3;"Hg-Tot";"VMV_3656";"";1.57;"ng/l";"Fair"
"CAN00364";"2017-03-21";"10:00";0.3;"Hg-Dis";"VMV_3656";"";1.25;"ng/l";"Fair"
"CAN00364";"2017-03-21";"10:00";0.3;"Hg-Dis";"VMV_3656";"";1.25;"ng/l";"Fair"
"CAN00364";"2017-03-21";"10:00";0.3;"Hg-Tot";"VMV_3656";"";2.02;"ng/l";"Fair"
"CAN00364";"2017-03-21";"10:00";0.3;"Hg-Tot";"VMV_3656";"";2.02;"ng/l";"Fair"
"CAN00364";"2017-04-03";"09:40";0.3;"Hg-Dis";"VMV_3656";"";1.22;"ng/l";"Fair"
"CAN00364";"2017-04-03";"09:40";0.3;"Hg-Dis";"VMV_3656";"";1.22;"ng/l";"Fair"
"CAN00364";"2017-04-03";"09:40";0.3;"Hg-Tot";"VMV_3656";"";2.19;"ng/l";"Fair"
"CAN00364";"2017-04-03";"09:40";0.3;"Hg-Tot";"VMV_3656";"";2.19;"ng/l";"Fair"
"CAN00364";"2017-04-20";"10:00";0.3;"Hg-Dis";"VMV_3656";"";1.46;"ng/l";"Fair"
"CAN00364";"2017-04-20";"10:00";0.3;"Hg-Dis";"VMV_3656";"";1.46;"ng/l";"Fair"
"CAN00364";"2017-04-20";"10:00";0.3;"Hg-Tot";"VMV_3656";"";3.35;"ng/l";"Fair"
"CAN00364";"2017-04-20";"10:00";0.3;"Hg-Tot";"VMV_3656";"";3.35;"ng/l";"Fair"
"CAN00364";"2017-05-10";"09:50";0.3;"Hg-Dis";"VMV_3656";"";1.81;"ng/l";"Fair"
"CAN00364";"2017-05-10";"09:50";0.3;"Hg-Dis";"VMV_3656";"";1.81;"ng/l";"Fair"
"CAN00364";"2017-05-10";"09:50";0.3;"Hg-Tot";"VMV_3656";"";4.33;"ng/l";"Fair"
"CAN00364";"2017-05-10";"09:50";0.3;"Hg-Tot";"VMV_3656";"";4.33;"ng/l";"Fair"
"CAN00364";"2017-05-29";"09:15";0.3;"Hg-Dis";"VMV_3656";"";1.71;"ng/l";"Fair"
"CAN00364";"2017-05-29";"09:15";0.3;"Hg-Dis";"VMV_3656";"";1.71;"ng/l";"Fair"
"CAN00364";"2017-05-29";"09:15";0.3;"Hg-Tot";"VMV_3656";"";2.69;"ng/l";"Fair"
"CAN00364";"2017-05-29";"09:15";0.3;"Hg-Tot";"VMV_3656";"";2.69;"ng/l";"Fair"
"CAN00364";"2017-06-28";"09:40";0.3;"Hg-Dis";"VMV_3656";"";1.18;"ng/l";"Fair"
"CAN00364";"2017-06-28";"09:40";0.3;"Hg-Dis";"VMV_3656";"";1.18;"ng/l";"Fair"
"CAN00364";"2017-06-28";"09:40";0.3;"Hg-Tot";"VMV_3656";"";1.95;"ng/l";"Fair"
"CAN00364";"2017-06-28";"09:40";0.3;"Hg-Tot";"VMV_3656";"";1.95;"ng/l";"Fair"
"CAN00364";"2017-07-24";"09:55";0.3;"Hg-Dis";"VMV_3656";"";1.09;"ng/l";"Fair"
"CAN00364";"2017-07-24";"09:55";0.3;"Hg-Dis";"VMV_3656";"";1.09;"ng/l";"Fair"
"CAN00364";"2017-07-24";"09:55";0.3;"Hg-Tot";"VMV_3656";"";1.6;"ng/l";"Fair"
"CAN00364";"2017-07-24";"09:55";0.3;"Hg-Tot";"VMV_3656";"";1.6;"ng/l";"Fair"
"CAN00364";"2017-08-22";"09:35";0.3;"Hg-Dis";"VMV_3656";"";0.82;"ng/l";"Fair"
"CAN00364";"2017-08-22";"09:35";0.3;"Hg-Dis";"VMV_3656";"";0.82;"ng/l";"Fair"
"CAN00364";"2017-08-22";"09:35";0.3;"Hg-Tot";"VMV_3656";"";1.28;"ng/l";"Fair"
"CAN00364";"2017-08-22";"09:35";0.3;"Hg-Tot";"VMV_3656";"";1.28;"ng/l";"Fair"
"CAN00364";"2017-09-14";"09:45";0.3;"Hg-Dis";"VMV_3656";"";0.74;"ng/l";"Fair"
"CAN00364";"2017-09-14";"09:45";0.3;"Hg-Dis";"VMV_3656";"";0.74;"ng/l";"Fair"
"CAN00364";"2017-09-14";"09:45";0.3;"Hg-Tot";"VMV_3656";"";1.28;"ng/l";"Fair"
"CAN00364";"2017-09-14";"09:45";0.3;"Hg-Tot";"VMV_3656";"";1.28;"ng/l";"Fair"
"CAN00364";"2017-10-17";"09:25";0.3;"Hg-Dis";"VMV_3656";"";0.81;"ng/l";"Fair"
"CAN00364";"2017-10-17";"09:25";0.3;"Hg-Dis";"VMV_3656";"";0.81;"ng/l";"Fair"
"CAN00364";"2017-10-17";"09:25";0.3;"Hg-Tot";"VMV_3656";"";1.19;"ng/l";"Fair"
"CAN00364";"2017-10-17";"09:25";0.3;"Hg-Tot";"VMV_3656";"";1.19;"ng/l";"Fair"
"CAN00364";"2017-11-06";"09:35";0.3;"Hg-Dis";"VMV_3656";"";1.21;"ng/l";"Fair"
"CAN00364";"2017-11-06";"09:35";0.3;"Hg-Dis";"VMV_3656";"";1.21;"ng/l";"Fair"
"CAN00364";"2017-11-06";"09:35";0.3;"Hg-Tot";"VMV_3656";"";2.8;"ng/l";"Fair"
"CAN00364";"2017-11-06";"09:35";0.3;"Hg-Tot";"VMV_3656";"";2.8;"ng/l";"Fair"
"CAN00364";"2017-12-12";"11:00";0.3;"Hg-Dis";"VMV_3656";"";0.96;"ng/l";"Fair"
"CAN00364";"2017-12-12";"11:00";0.3;"Hg-Dis";"VMV_3656";"";0.96;"ng/l";"Fair"
"CAN00364";"2017-12-12";"11:00";0.3;"Hg-Tot";"VMV_3656";"";1.6;"ng/l";"Fair"
"CAN00364";"2017-12-12";"11:00";0.3;"Hg-Tot";"VMV_3656";"";1.6;"ng/l";"Fair"
"CAN00364";"2018-01-09";"10:05";0.3;"Hg-Dis";"VMV_3656";"";1.16;"ng/l";"Fair"
"CAN00364";"2018-01-09";"10:05";0.3;"Hg-Dis";"VMV_3656";"";1.16;"ng/l";"Fair"
"CAN00364";"2018-01-09";"10:05";0.3;"Hg-Tot";"VMV_3656";"";1.66;"ng/l";"Fair"
"CAN00364";"2018-01-09";"10:05";0.3;"Hg-Tot";"VMV_3656";"";1.66;"ng/l";"Fair"
"CAN00364";"2018-02-12";"10:30";0.3;"Hg-Dis";"VMV_3656";"";1.02;"ng/l";"Fair"
"CAN00364";"2018-02-12";"10:30";0.3;"Hg-Dis";"VMV_3656";"";1.02;"ng/l";"Fair"
"CAN00364";"2018-02-12";"10:30";0.3;"Hg-Tot";"VMV_3656";"";1.54;"ng/l";"Fair"
"CAN00364";"2018-02-12";"10:30";0.3;"Hg-Tot";"VMV_3656";"";1.54;"ng/l";"Fair"
"CAN00364";"2018-03-14";"09:45";0.3;"Hg-Dis";"VMV_3656";"";1.05;"ng/l";"Fair"
"CAN00364";"2018-03-14";"09:45";0.3;"Hg-Dis";"VMV_3656";"";1.05;"ng/l";"Fair"
"CAN00364";"2018-03-14";"09:45";0.3;"Hg-Tot";"VMV_3656";"";1.47;"ng/l";"Fair"
"CAN00364";"2018-03-14";"09:45";0.3;"Hg-Tot";"VMV_3656";"";1.47;"ng/l";"Fair"
"CAN00364";"2018-04-10";"10:00";0.3;"Hg-Dis";"VMV_3656";"";1.08;"ng/l";"Fair"
"CAN00364";"2018-04-10";"10:00";0.3;"Hg-Tot";"VMV_3656";"";2.38;"ng/l";"Fair"
"CAN00364";"2018-04-26";"10:15";0.3;"Hg-Dis";"VMV_3656";"";0.97;"ng/l";"Fair"
"CAN00364";"2018-04-26";"10:15";0.3;"Hg-Tot";"VMV_3656";"";1.79;"ng/l";"Fair"
"CAN00364";"2018-05-17";"09:30";0.3;"Hg-Dis";"VMV_3656";"";1.5;"ng/l";"Fair"
"CAN00364";"2018-05-17";"09:30";0.3;"Hg-Tot";"VMV_3656";"";2.88;"ng/l";"Fair"
"CAN00364";"2018-05-30";"10:10";0.3;"Hg-Dis";"VMV_3656";"";1.8;"ng/l";"Fair"
"CAN00364";"2018-05-30";"10:10";0.3;"Hg-Tot";"VMV_3656";"";2.22;"ng/l";"Fair"
"CAN00364";"2018-06-19";"10:20";0.3;"Hg-Dis";"VMV_3656";"";1.51;"ng/l";"Fair"
"CAN00364";"2018-06-19";"10:20";0.3;"Hg-Tot";"VMV_3656";"";2.04;"ng/l";"Fair"
"CAN00364";"2018-11-08";"09:05";0.3;"Hg-Dis";"VMV_3656";"";1.13;"ng/l";"Fair"
"CAN00364";"2018-11-08";"09:05";0.3;"Hg-Tot";"VMV_3656";"";1.82;"ng/l";"Fair"
"CAN00364";"2018-12-11";"10:30";0.3;"Hg-Dis";"VMV_3656";"";1.02;"ng/l";"Fair"
"CAN00364";"2018-12-11";"10:30";0.3;"Hg-Tot";"VMV_3656";"";1.62;"ng/l";"Fair"
"CAN00364";"2019-01-16";"09:50";0.3;"Hg-Dis";"VMV_3656";"";1.18;"ng/l";"Fair"
"CAN00364";"2019-01-16";"09:50";0.3;"Hg-Tot";"VMV_3656";"";1.74;"ng/l";"Fair"
"CAN00364";"2019-02-07";"10:00";0.3;"Hg-Dis";"VMV_3656";"";1.07;"ng/l";"Fair"
"CAN00364";"2019-02-07";"10:00";0.3;"Hg-Tot";"VMV_3656";"";1.59;"ng/l";"Fair"
"CAN00364";"2019-03-14";"09:55";0.3;"Hg-Dis";"VMV_3656";"";1.12;"ng/l";"Fair"
"CAN00364";"2019-03-14";"09:55";0.3;"Hg-Tot";"VMV_3656";"";1.73;"ng/l";"Fair"
"CAN00364";"2019-04-02";"09:35";0.3;"Hg-Dis";"VMV_3656";"";1.24;"ng/l";"Fair"
"CAN00364";"2019-04-02";"09:35";0.3;"Hg-Tot";"VMV_3656";"";1.79;"ng/l";"Fair"
"CAN00364";"2019-04-17";"09:40";0.3;"Hg-Dis";"VMV_3656";"";1.13;"ng/l";"Fair"
"CAN00364";"2019-04-17";"09:40";0.3;"Hg-Tot";"VMV_3656";"";3.01;"ng/l";"Fair"
"CAN00364";"2019-05-02";"09:45";0.3;"Hg-Dis";"VMV_3656";"";1.7;"ng/l";"Fair"
"CAN00364";"2019-05-02";"09:45";0.3;"Hg-Tot";"VMV_3656";"";3.84;"ng/l";"Fair"
"CAN00364";"2019-05-14";"09:15";0.3;"Hg-Dis";"VMV_3656";"";2;"ng/l";"Fair"
"CAN00364";"2019-05-14";"09:15";0.3;"Hg-Tot";"VMV_3656";"";3.61;"ng/l";"Fair"
"CAN00364";"2019-06-10";"10:50";0.3;"Hg-Dis";"VMV_3656";"";1.66;"ng/l";"Fair"
"CAN00364";"2019-06-10";"10:50";0.3;"Hg-Tot";"VMV_3656";"";2.48;"ng/l";"Fair"
"CAN00364";"2019-07-17";"10:25";0.3;"Hg-Dis";"VMV_3656";"";1.08;"ng/l";"Fair"
"CAN00364";"2019-07-17";"10:25";0.3;"Hg-Tot";"VMV_3656";"";1.7;"ng/l";"Fair"
"CAN00365";"2012-04-02";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.8;"ng/l";"Fair"
"CAN00365";"2012-04-02";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.97;"ng/l";"Fair"
"CAN00365";"2012-05-07";"00:00";0.3;"Hg-Dis";"VMV_3656";"";2.07;"ng/l";"Fair"
"CAN00365";"2012-05-07";"00:00";0.3;"Hg-Tot";"VMV_3656";"";3.04;"ng/l";"Fair"
"CAN00365";"2012-06-14";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.84;"ng/l";"Fair"
"CAN00365";"2012-06-14";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.77;"ng/l";"Fair"
"CAN00365";"2012-07-10";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.41;"ng/l";"Fair"
"CAN00365";"2012-07-10";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.54;"ng/l";"Fair"
"CAN00365";"2012-08-06";"00:00";0.3;"Hg-Dis";"VMV_3656";"";0.98;"ng/l";"Fair"
"CAN00365";"2012-08-06";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.84;"ng/l";"Fair"
"CAN00365";"2012-09-10";"00:00";0.3;"Hg-Dis";"VMV_3656";"";0.86;"ng/l";"Fair"
"CAN00365";"2012-09-10";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.05;"ng/l";"Fair"
"CAN00365";"2012-10-15";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.12;"ng/l";"Fair"
"CAN00365";"2012-11-14";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.61;"ng/l";"Fair"
"CAN00365";"2012-11-14";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.43;"ng/l";"Fair"
"CAN00365";"2012-12-04";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.6;"ng/l";"Fair"
"CAN00365";"2012-12-04";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.32;"ng/l";"Fair"
"CAN00365";"2013-01-08";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.25;"ng/l";"Fair"
"CAN00365";"2013-01-08";"00:00";0.3;"Hg-Tot";"VMV_3656";"";3.78;"ng/l";"Fair"
"CAN00365";"2013-02-11";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.34;"ng/l";"Fair"
"CAN00365";"2013-02-11";"00:00";0.3;"Hg-Tot";"VMV_3656";"";128.6;"ng/l";"Fair"
"CAN00365";"2013-03-11";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.16;"ng/l";"Fair"
"CAN00365";"2013-03-11";"00:00";0.3;"Hg-Tot";"VMV_3656";"";1.97;"ng/l";"Fair"
"CAN00365";"2013-04-13";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.14;"ng/l";"Fair"
"CAN00365";"2013-04-13";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.25;"ng/l";"Fair"
"CAN00365";"2013-05-01";"00:00";0.3;"Hg-Dis";"VMV_3656";"";2.32;"ng/l";"Fair"
"CAN00365";"2013-05-01";"00:00";0.3;"Hg-Tot";"VMV_3656";"";5.51;"ng/l";"Fair"
"CAN00365";"2013-06-03";"00:00";0.3;"Hg-Dis";"VMV_3656";"";2.39;"ng/l";"Fair"
"CAN00365";"2013-06-03";"00:00";0.3;"Hg-Tot";"VMV_3656";"";16.56;"ng/l";"Fair"
"CAN00365";"2013-07-03";"00:00";0.3;"Hg-Dis";"VMV_3656";"";2.01;"ng/l";"Fair"
"CAN00365";"2013-07-03";"00:00";0.3;"Hg-Tot";"VMV_3656";"";3.04;"ng/l";"Fair"
"CAN00365";"2013-08-01";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.46;"ng/l";"Fair"
"CAN00365";"2013-08-01";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.9;"ng/l";"Fair"
"CAN00365";"2013-09-03";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.32;"ng/l";"Fair"
"CAN00365";"2013-09-03";"00:00";0.3;"Hg-Tot";"VMV_3656";"";4.13;"ng/l";"Fair"
"CAN00365";"2013-10-29";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.84;"ng/l";"Fair"
"CAN00365";"2013-10-29";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.6;"ng/l";"Fair"
"CAN00365";"2013-11-25";"00:00";0.3;"Hg-Dis";"VMV_3656";"";1.9;"ng/l";"Fair"
"CAN00365";"2013-11-25";"00:00";0.3;"Hg-Tot";"VMV_3656";"";2.9;"ng/l";"Fair"
