Species,HabitatType,status,StartLatitude,StartLongitude,DepthLower,Weight_kg,Number
Umbellula pallida,Unknown,Present,36.755,-9.5333,435.0,0.0,0.0
Umbellula pallida,Unknown,Present,36.755,-9.5133,435.0,0.0,0.0
Umbellula pallida,Unknown,Present,36.75,-9.53333,435.0,0.0,0.0
Umbellula pallida,Unknown,Present,36.7667,-9.48333,435.0,0.0,0.0
Pennatula phosphorea,Unknown,Present,55.0062,-1.13417,140.0,0.0,0.0
Pennatula phosphorea,Unknown,Present,55.3335,-5.08517,140.0,0.0,0.0
Pennatula phosphorea,Unknown,Present,36.6917,-7.3233,140.0,0.0,0.0
Pennatula phosphorea,Unknown,Present,55.3335,-5.08517,140.0,0.0,0.0
Pennatula phosphorea,Unknown,Present,55.0062,-1.13417,140.0,0.0,0.0
Pennatula phosphorea,Unknown,Present,58.0035,-3.0065,140.0,0.0,0.0
Pennatula phosphorea,Unknown,Present,43.75,-8.2,140.0,0.0,0.0
Pennatula phosphorea,Unknown,Present,47.7333,-8.08333,140.0,0.0,0.0
Pennatula phosphorea,Unknown,Present,47.7833,-7.93333,140.0,0.0,0.0
Pennatula phosphorea,Unknown,Present,36.7167,-7.23333,140.0,0.0,0.0
Pennatula phosphorea,Unknown,Present,47.5833,-4.13333,140.0,0.0,0.0
Acanella,Unknown,Present,55.4992,-15.798,435.0,0.0,0.0
Acanella,Unknown,Present,58.7259,-18.6562,435.0,0.0,0.0
Acanella,Unknown,Present,58.7927,-17.8266,435.0,0.0,0.0
Acanella,Unknown,Present,58.8001,-17.8266,435.0,0.0,0.0
Acanella,Unknown,Present,58.8001,-17.8265,435.0,0.0,0.0
Virgularia gracilis,Unknown,Present,36.8817,-9.2617,435.0,0.0,0.0
Anthoptilum grandiflorum,Unknown,Present,56.6837,-9.20277,1115.0,0.0,0.0
Anthoptilum grandiflorum,Unknown,Present,47.55,-8.735,1115.0,0.0,0.0
Anthoptilum grandiflorum,Unknown,Present,55.3724,-10.0713,1115.0,0.0,0.0
Anthoptilum grandiflorum,Unknown,Present,56.6837,-9.20277,1115.0,0.0,0.0
Scleroptilum grandiflorum,Unknown,Present,47.5,-9.1233,2793.5,0.0,0.0
Scleroptilum grandiflorum,Unknown,Present,47.47,-9.0,2793.5,0.0,0.0
Scleroptilum grandiflorum,Unknown,Present,47.45,-9.0167,2793.5,0.0,0.0
Scleroptilum grandiflorum,Unknown,Present,47.4917,-9.0583,2793.5,0.0,0.0
Scleroptilum grandiflorum,Unknown,Present,47.5617,-9.0583,2793.5,0.0,0.0
Pennatula grandis,Unknown,Present,44.0767,-4.3567,197.5,0.0,0.0
Umbellula lindahli,Unknown,Present,47.515,-8.9917,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.5683,-9.6417,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,44.4533,-4.8183,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.5333,-8.4167,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.545,-8.57,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.5333,-8.7583,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.5867,-8.6683,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,44.415,-4.855,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,46.5133,-10.325,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,46.455,-10.43,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.5333,-9.5983,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.55,-8.735,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,46.5467,-10.3333,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.5683,-8.675,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.555,-9.65,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,46.4833,-10.3333,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.5333,-8.64,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.525,-9.6783,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,46.0,-10.3,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,43.7583,-9.68333,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.5733,-9.6333,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.5,-9.56667,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.4933,-9.075,435.0,0.0,0.0
Umbellula lindahli,Unknown,Present,47.5617,-8.6517,435.0,0.0,0.0
Kophobelemnon macrospinosum,Unknown,Present,47.5,-9.1233,375.0,0.0,0.0
Kophobelemnon macrospinosum,Unknown,Present,47.4933,-9.075,375.0,0.0,0.0
Virgularia mirabilis,Unknown,Present,51.2488,-5.99743,148.0,0.0,0.0
Virgularia mirabilis,Unknown,Present,55.5003,5.99983,148.0,0.0,0.0
Virgularia mirabilis,Unknown,Present,36.7817,-7.0667,148.0,0.0,0.0
Virgularia mirabilis,Unknown,Present,55.5003,5.99983,148.0,0.0,0.0
Virgularia mirabilis,Unknown,Present,51.2488,-5.99743,148.0,0.0,0.0
Virgularia mirabilis,Unknown,Present,56.498,-1.4955,148.0,0.0,0.0
Virgularia mirabilis,Unknown,Present,58.0035,-3.0065,148.0,0.0,0.0
Virgularia mirabilis,Unknown,Present,36.7817,-7.0667,148.0,0.0,0.0
Virgularia mirabilis,Unknown,Present,36.7833,-7.06667,148.0,0.0,0.0
Virgularia mirabilis,Unknown,Present,53.474,-5.8,148.0,0.0,0.0
Umbellula monocephalus,Unknown,Present,46.5133,-10.325,435.0,0.0,0.0
Umbellula monocephalus,Unknown,Present,46.5367,-10.475,435.0,0.0,0.0
Umbellula monocephalus,Unknown,Present,48.7882,-16.5372,435.0,0.0,0.0
Umbellula monocephalus,Unknown,Present,48.763,-16.5395,435.0,0.0,0.0
Umbellula monocephalus,Unknown,Present,48.831,-16.3473,435.0,0.0,0.0
Umbellula monocephalus,Unknown,Present,48.7882,-16.5372,435.0,0.0,0.0
Umbellula monocephalus,Unknown,Present,48.831,-16.3473,435.0,0.0,0.0
Anthoptilum murrayi,Unknown,Present,47.545,-8.57,1800.0,0.0054,0.0
Anthoptilum murrayi,Unknown,Present,47.55,-8.6333,1800.0,0.0054,0.0
Anthoptilum murrayi,Unknown,Present,47.5333,-8.4167,1800.0,0.0054,0.0
Anthoptilum,Unknown,Present,59.3205,-13.9526,965.0,0.0,0.0
Anthoptilum,Unknown,Present,59.3207,-13.9525,965.0,0.0,0.0
Anthoptilum,Unknown,Present,59.3182,-13.9525,965.0,0.0,0.0
Anthoptilum,Unknown,Present,59.3202,-13.9525,965.0,0.0,0.0
Anthoptilum,Unknown,Present,59.3206,-13.9525,965.0,0.0,0.0
Anthoptilum,Unknown,Present,59.3209,-13.9524,965.0,0.0,0.0
Anthoptilum,Unknown,Present,59.3208,-13.9524,965.0,0.0,0.0
Anthoptilum,Unknown,Present,59.3205,-13.9524,965.0,0.0,0.0
Anthoptilum,Unknown,Present,59.321,-13.9523,965.0,0.0,0.0
Anthoptilum,Unknown,Present,59.2861,-13.9427,965.0,0.0,0.0
Alcyonacea,Unknown,Present,47.65,-8.1967,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.735,-9.46,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.7933,-9.4667,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.755,-9.5333,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.84,-9.2483,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,38.3667,-28.8833,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,39.38,-31.9167,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,39.4514,-30.9167,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,42.8833,-28.75,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.1333,-8.28333,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,53.3333,-13.0,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.75,-9.53333,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.7333,-9.46667,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.8333,-9.25,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.7833,-9.0,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.7833,-8.96667,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.85,-7.85,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.8667,-7.83333,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,37.0417,-20.0833,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.5847,-11.7167,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,47.7733,-8.66,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,47.735,-8.58667,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,47.7,-8.53333,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,47.69,-8.52167,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,44.2833,-8.36667,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,47.7333,-8.35,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,47.83,-8.09,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,44.0333,-7.11667,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,45.9833,-4.13333,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,59.3194,-13.9524,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,59.3192,-13.9524,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.8686,-13.3548,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.8002,-13.4029,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.8001,-13.4014,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,59.3192,-13.9524,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.8688,-13.3548,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.8001,-13.4025,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,36.7,-8.04583,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,47.65,-8.2,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,45.8333,-4.15,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.8685,-13.3547,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,48.1667,-9.16667,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,47.7333,-8.58333,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.726,-18.6565,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.726,-18.6563,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7259,-18.6561,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7257,-18.656,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7255,-18.6559,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7255,-18.6558,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7255,-18.6557,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7255,-18.6557,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7253,-18.6555,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7249,-18.655,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7249,-18.655,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7924,-17.8266,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7923,-17.8266,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7924,-17.8266,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.871,-17.8253,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.8001,-13.402,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.7933,-13.4017,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.8689,-13.3547,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,58.8687,-13.3532,1048.5,0.0015,0.0
Alcyonacea,Unknown,Present,47.695,-8.51,1048.5,0.0015,0.0
Acanella arbuscula,Unknown,Present,47.51,-8.2917,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,47.575,-8.57,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,47.55,-8.2133,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,47.435,-8.3133,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.87,-11.1167,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,47.485,-8.2683,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,47.55,-8.735,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,47.545,-8.57,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,46.445,-10.3983,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,47.47,-9.0,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,47.6017,-8.675,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,36.9167,-9.2667,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,37.2667,-33.3333,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,36.85,-32.9667,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,36.8483,-32.965,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,38.6333,-28.3333,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,38.0,-27.0833,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.8667,-11.1167,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.9167,-11.0333,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.6167,-10.8833,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.45,-10.8333,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.6667,-10.6,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.6833,-10.5667,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.5667,-10.4167,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.5833,-10.4,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.6667,-9.93333,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.6667,-9.88333,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.7,-9.88333,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.4667,-9.73333,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,48.3333,-9.63333,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,41.5333,-9.35,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,41.5,-9.33333,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,36.9167,-9.26667,1250.0,0.0,0.0
Acanella arbuscula,Unknown,Present,36.7,-8.66667,1250.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,47.45,-8.3817,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,47.715,-8.0583,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,36.85,-32.9667,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,36.8189,-32.0,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,37.675,-25.9667,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,37.9,-25.8333,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,36.46,-11.0,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,48.2,-9.16667,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,48.05,-8.48333,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,47.45,-8.38333,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,47.7,-8.31667,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,47.5167,-8.3,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,47.7167,-8.15,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,47.7167,-8.06667,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,47.7,-8.05,802.0,0.0,0.0
Acanthogorgia armata,Unknown,Present,43.9833,-5.58333,802.0,0.0,0.0
Chelidonisis aurantiaca,Unknown,Present,50.7,-11.3,435.0,0.0,0.0
Chelidonisis aurantiaca,Unknown,Present,40.0833,-9.9,435.0,0.0,0.0
Chelidonisis aurantiaca,Unknown,Present,47.7333,-8.08333,435.0,0.0,0.0
Villogorgia bebrycoides,Unknown,Present,38.5167,-27.4667,300.0,0.0,0.0
Villogorgia bebrycoides,Unknown,Present,36.66,-14.25,300.0,0.0,0.0
Villogorgia bebrycoides,Unknown,Present,36.5833,-14.0,300.0,0.0,0.0
Narella bellissima,Unknown,Present,44.2,-8.7,766.5,0.0,0.0
Narella bellissima,Unknown,Present,41.5333,-9.35,766.5,0.0,0.0
Narella bellissima,Unknown,Present,44.0833,-7.18333,766.5,0.0,0.0
Paramuricea biscaya,Unknown,Present,44.1267,-4.2633,1750.0,0.00785,0.0
Paramuricea biscaya,Unknown,Present,44.1633,-4.2733,1750.0,0.00785,0.0
Paramuricea biscaya,Unknown,Present,47.7667,-12.3333,1750.0,0.00785,0.0
Paramuricea biscaya,Unknown,Present,44.15,-4.26667,1750.0,0.00785,0.0
Paramuricea biscaya,Unknown,Present,44.35,-4.26667,1750.0,0.00785,0.0
Swiftia borealis,Unknown,Present,65.7167,-26.9667,435.0,0.0,0.0
Paramuricea candida,Unknown,Present,37.95,-25.55,435.0,0.0,0.0
Radicipes challengeri,Unknown,Present,36.4167,-8.2,435.0,0.0,0.0
Radicipes challengeri,Unknown,Present,36.735,-9.46,435.0,0.0,0.0
Radicipes challengeri,Unknown,Present,36.7633,-9.49,435.0,0.0,0.0
Radicipes challengeri,Unknown,Present,48.6167,-10.8833,435.0,0.0,0.0
Radicipes challengeri,Unknown,Present,36.7667,-9.48333,435.0,0.0,0.0
Radicipes challengeri,Unknown,Present,36.7333,-9.46667,435.0,0.0,0.0
Radicipes challengeri,Unknown,Present,36.7,-8.66667,435.0,0.0,0.0
Radicipes challengeri,Unknown,Present,36.4167,-8.2,435.0,0.0,0.0
Muriceides chamaeleon,Unknown,Present,67.5208,-12.0333,435.0,0.0,0.0
Muriceides chamaeleon,Unknown,Present,36.5333,-11.6333,435.0,0.0,0.0
Muriceides chamaeleon,Unknown,Present,47.3833,-3.41667,435.0,0.0,0.0
Placogorgia coronata,Unknown,Present,36.85,-32.9667,435.0,0.0,0.0
Placogorgia coronata,Unknown,Present,36.8483,-32.0,435.0,0.0,0.0
Placogorgia coronata,Unknown,Present,48.6667,-9.88333,435.0,0.0,0.0
Placogorgia coronata,Unknown,Present,41.5,-9.33333,435.0,0.0,0.0
Placogorgia coronata,Unknown,Present,47.5333,-7.1,435.0,0.0,0.0
Placogorgia coronata,Unknown,Present,47.5417,-7.0,435.0,0.0,0.0
Placogorgia coronata,Unknown,Present,44.1167,-4.85,435.0,0.0,0.0
Eunicella dubia,Unknown,Present,38.7833,-30.2667,435.0,0.0,0.0
Eunicella dubia,Unknown,Present,38.5558,-28.8833,435.0,0.0,0.0
Eunicella dubia,Unknown,Present,38.45,-26.9167,435.0,0.0,0.0
Eunicella dubia,Unknown,Present,37.0,-25.0,435.0,0.0,0.0
Swiftia dubia,Unknown,Present,36.66,-14.25,435.0,0.0,0.0
Swiftia dubia,Unknown,Present,43.0167,-9.61667,435.0,0.0,0.0
Swiftia dubia,Unknown,Present,44.0833,-7.1,435.0,0.0,0.0
Acanella eburnea,Unknown,Present,39.38,-31.6667,435.0,0.0,0.0
Acanella eburnea,Unknown,Present,42.7333,-29.1167,435.0,0.0,0.0
Acanella eburnea,Unknown,Present,37.6333,-26.0167,435.0,0.0,0.0
Acanella eburnea,Unknown,Present,37.8667,-10.0,435.0,0.0,0.0
Acanella eburnea,Unknown,Present,40.0833,-9.9,435.0,0.0,0.0
Acanella eburnea,Unknown,Present,36.7,-8.66667,435.0,0.0,0.0
Acanella eburnea,Unknown,Present,47.6,-7.63333,435.0,0.0,0.0
Acanella eburnea,Unknown,Present,43.2667,-7.11667,435.0,0.0,0.0
Chrysogorgia elegans,Unknown,Present,45.9833,-4.13333,435.0,0.0,0.0
Hicksonella expansa,Unknown,Present,48.3,-11.95,435.0,0.0,0.0
Ellisella flagellum,Unknown,Present,38.1667,-29.0333,290.5,0.0,0.0
Ellisella flagellum,Unknown,Present,37.9667,-26.6,290.5,0.0,0.0
Ellisella flagellum,Unknown,Present,36.6833,-14.9333,290.5,0.0,0.0
Ellisella flagellum,Unknown,Present,36.6667,-14.9,290.5,0.0,0.0
Viminella flagellum,Unknown,Present,38.1683,-29.0267,435.0,0.0,0.0
Viminella flagellum,Unknown,Present,36.7083,-14.3367,435.0,0.0,0.0
Viminella flagellum,Unknown,Present,36.7833,-14.3333,435.0,0.0,0.0
Viminella flagellum,Unknown,Present,36.6667,-14.295,435.0,0.0,0.0
Viminella flagellum,Unknown,Present,36.6783,-14.2583,435.0,0.0,0.0
Viminella flagellum,Unknown,Present,36.6617,-14.255,435.0,0.0,0.0
Viminella flagellum,Unknown,Present,36.5833,-14.25,435.0,0.0,0.0
Viminella flagellum,Unknown,Present,36.69,-14.2467,435.0,0.0,0.0
Viminella flagellum,Unknown,Present,36.6867,-14.24,435.0,0.0,0.0
Viminella flagellum,Unknown,Present,36.7,-14.2333,435.0,0.0,0.0
Viminella flagellum,Unknown,Present,36.7183,-14.2267,435.0,0.0,0.0
Viminella flagellum,Unknown,Present,36.6533,-14.2217,435.0,0.0,0.0
Chrysogorgia flexilis,Unknown,Present,38.1,-26.2167,435.0,0.0,0.0
Radicipes fragilis,Unknown,Present,38.4167,-35.8333,435.0,0.0,0.0
Muriceides furcata,Unknown,Present,38.5917,-28.8333,435.0,0.0,0.0
Placogorgia graciosa,Unknown,Present,47.6967,-8.3117,610.0,0.01355,0.0
Placogorgia graciosa,Unknown,Present,50.7,-11.3,610.0,0.01355,0.0
Placogorgia graciosa,Unknown,Present,47.7,-8.55,610.0,0.01355,0.0
Placogorgia graciosa,Unknown,Present,47.7,-8.31667,610.0,0.01355,0.0
Placogorgia graciosa,Unknown,Present,47.7,-8.3,610.0,0.01355,0.0
Placogorgia graciosa,Unknown,Present,47.7083,-8.0533,610.0,0.01355,0.0
Placogorgia graciosa,Unknown,Present,47.7,-8.05,610.0,0.01355,0.0
Anthothela grandiflora,Unknown,Present,40.0833,-9.9,435.0,0.0,0.0
Anthothela grandiflora,Unknown,Present,47.7,-8.05,435.0,0.0,0.0
Anthothela,Unknown,Present,58.7927,-17.8266,435.0,0.0,0.0
Nicella granifera,Unknown,Present,36.72,-14.23,241.0,0.0,0.0
Nicella granifera,Unknown,Present,36.65,-14.22,241.0,0.0,0.0
Nicella granifera,Unknown,Present,36.7283,-14.0,241.0,0.0,0.0
Nicella granifera,Unknown,Present,36.25,-14.0,241.0,0.0,0.0
Nicella granifera,Unknown,Present,36.5833,-14.0,241.0,0.0,0.0
Nicella granifera,Unknown,Present,36.6533,-14.0,241.0,0.0,0.0
Nicella granifera,Unknown,Present,36.6783,-14.0,241.0,0.0,0.0
Acanthogorgia granulata,Unknown,Present,48.2,-9.1583,1000.0,0.0048,0.0
Acanthogorgia granulata,Unknown,Present,48.0517,-8.49,1000.0,0.0048,0.0
Acanthogorgia granulata,Unknown,Present,47.7183,-8.0667,1000.0,0.0048,0.0
Acanthogorgia granulata,Unknown,Present,47.7267,-8.165,1000.0,0.0048,0.0
Thouarella,Unknown,Present,48.6833,-9.9,435.0,0.0,0.0
Thouarella,Unknown,Present,48.6167,-9.86667,435.0,0.0,0.0
Thouarella,Unknown,Present,48.6333,-9.78333,435.0,0.0,0.0
Thouarella,Unknown,Present,38.4333,-26.75,435.0,0.0,0.0
Acanthogorgia hirsuta,Unknown,Present,38.3667,-8.93333,435.0,0.0,0.0
Acanthogorgia hirsuta,Unknown,Present,43.7333,-8.53333,435.0,0.0,0.0
Candidella imbricata,Unknown,Present,36.85,-32.9667,1021.0,0.0,0.0
Candidella imbricata,Unknown,Present,36.6194,-32.0,1021.0,0.0,0.0
Candidella imbricata,Unknown,Present,47.7,-8.31667,1021.0,0.0,0.0
Alcyonacea,Unknown,Present,58.7259,-18.6563,1048.5,0.0015,0.0
Pennatula aculeata,Unknown,Present,36.805,-9.3517,557.5,0.0,0.0
Pennatula aculeata,Unknown,Present,36.755,-9.5333,557.5,0.0,0.0
Pennatula aculeata,Unknown,Present,47.95,-7.85,557.5,0.0,0.0
Pennatula aculeata,Unknown,Present,46.4667,-7.0,557.5,0.0,0.0
Pennatula aculeata,Unknown,Present,43.5333,-6.2,557.5,0.0,0.0
Protoptilum carpenteri,Unknown,Present,47.5333,-8.7583,435.0,0.0,0.0
Protoptilum carpenteri,Unknown,Present,47.515,-8.9917,435.0,0.0,0.0
Umbellula durissima,Unknown,Present,47.545,-8.57,3464.0,0.0,0.0
Umbellula durissima,Unknown,Present,47.585,-9.52,3464.0,0.0,0.0
Stylatula elegans,Unknown,Present,36.8817,-9.2617,435.0,0.0,0.0
Stylatula elegans,Unknown,Present,36.9167,-9.26667,435.0,0.0,0.0
Halipteris finmarchica,Unknown,Present,47.7667,-8.6,1025.0,0.0,0.0
Lophelia pertusa,Unknown,Present,57.4008,-14.82,270.0,0.0,0.0
Lophelia pertusa,Unknown,Present,58.23,-14.0417,270.0,0.0,0.0
Lophelia pertusa,Unknown,Present,56.4258,-15.6508,270.0,0.0,0.0
Lophelia pertusa,Unknown,Present,55.8183,-15.2158,270.0,0.0,0.0
Lophelia pertusa,Unknown,Present,56.7658,-13.8583,270.0,0.0,0.0
Lophelia pertusa,Unknown,Present,56.6492,-14.0798,270.0,0.0,0.0
Lophelia pertusa,Unknown,Present,57.6883,-13.1458,270.0,0.0,0.0
Lophelia pertusa,Unknown,Present,58.0458,-14.3317,270.0,0.0,0.0
Stylaster erubescens,Unknown,Present,56.9885,-13.4383,600.0,0.1,1.0
Axinellidae,Unknown,Present,57.7167,-13.6333,140.0,0.013,1.0
Axinellidae,Unknown,Present,57.7833,-13.7667,150.0,0.013,1.0
Axinellidae,Unknown,Present,57.75,-13.7833,154.0,0.013,1.0
Axinellidae,Unknown,Present,57.85,-13.6167,150.0,0.013,1.0
Axinellidae,Unknown,Present,57.9,-13.6167,170.0,0.013,1.0
Halichondrida,Unknown,Present,57.7167,-13.6333,140.0,0.887,1.0
Suberites pagurorum,Unknown,Present,57.7167,-13.6333,140.0,0.0083,1.0
Axinella polypoides,Unknown,Present,57.4167,-14.2167,175.0,0.0,1.0
Axinellidae,Unknown,Present,57.6333,-14.1,170.0,0.013,1.0
Axinellidae,Unknown,Present,57.5667,-14.0167,160.0,0.013,2.0
Axinellidae,Unknown,Present,57.15,-14.1333,165.0,0.013,2.0
Porifera,Unknown,Present,57.5667,-14.0167,160.0,0.0,1.0
Porifera,Unknown,Present,57.3667,-14.0833,160.0,0.0,1.0
Porifera,Unknown,Present,57.15,-14.1333,165.0,0.0,1.0
Suberites pagurorum,Unknown,Present,57.6333,-14.1,170.0,0.0083,1.0
Suberites pagurorum,Unknown,Present,57.4167,-14.2167,175.0,0.0083,1.0
Suberites pagurorum,Unknown,Present,57.3667,-14.0833,160.0,0.0083,1.0
Suberites pagurorum,Unknown,Present,57.2333,-14.1333,165.0,0.0083,1.0
Suberites pagurorum,Unknown,Present,57.15,-14.1333,165.0,0.0083,1.0
Funiculina quadrangularis,Unknown,Present,56.45,-14.6167,205.0,0.0,2.0
Axinellidae,Unknown,Present,57.1,-13.8833,175.0,0.013,1.0
Axinellidae,Unknown,Present,56.9167,-14.5833,175.0,0.013,1.0
