VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Water withdrawal by sector,Industrial water withdrawal,United Kingdom of Great Britain and Northern Ireland,2017,1.01,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Kingdom of Great Britain and Northern Ireland,2018,1.01,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Kingdom of Great Britain and Northern Ireland,2019,1.01,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Kingdom of Great Britain and Northern Ireland,2020,1.01,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Kingdom of Great Britain and Northern Ireland,2021,1.01,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Kingdom of Great Britain and Northern Ireland,2022,1.01,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Republic of Tanzania,2015,0.025,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Republic of Tanzania,2016,0.025,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Republic of Tanzania,2017,0.025,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Republic of Tanzania,2018,0.025,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Republic of Tanzania,2019,0.025,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Republic of Tanzania,2020,0.025,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Republic of Tanzania,2021,0.025,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United Republic of Tanzania,2022,0.025,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United States of America,2015,209.7,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United States of America,2016,209.7,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United States of America,2017,209.7,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United States of America,2018,209.7,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United States of America,2019,209.7,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United States of America,2020,209.7,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United States of America,2021,209.7,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,United States of America,2022,209.7,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uruguay,2015,0.434257189,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uruguay,2016,0.457874334,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uruguay,2017,0.48149148,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uruguay,2018,0.505108626,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uruguay,2019,0.528725772,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uruguay,2020,0.552342918,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uruguay,2021,0.551577272,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uruguay,2022,0.60370097,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uzbekistan,2015,1.959,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uzbekistan,2016,2.114,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uzbekistan,2017,2.13,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uzbekistan,2018,1.985,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uzbekistan,2019,1.84,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uzbekistan,2020,1.8,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uzbekistan,2021,1.8,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Uzbekistan,2022,1.2,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Venezuela (Bolivarian Republic of),2015,0.7933,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Venezuela (Bolivarian Republic of),2016,0.7933,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Venezuela (Bolivarian Republic of),2017,0.7933,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Venezuela (Bolivarian Republic of),2018,0.7933,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Venezuela (Bolivarian Republic of),2019,0.7933,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Venezuela (Bolivarian Republic of),2020,0.7933,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Venezuela (Bolivarian Republic of),2021,0.7933,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Venezuela (Bolivarian Republic of),2022,0.7933,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Viet Nam,2015,3.074,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Viet Nam,2016,3.074,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Viet Nam,2017,3.074,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Viet Nam,2018,3.074,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Viet Nam,2019,3.074,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Viet Nam,2020,3.074,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Viet Nam,2021,3.074,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Viet Nam,2022,3.074,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Western Asia,2015,7.589439074,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,Western Asia,2016,7.169675837,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,Western Asia,2017,9.762630443,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,Western Asia,2018,10.859356592,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,Western Asia,2019,11.161330443,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,Western Asia,2020,9.633754294,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,Western Asia,2021,10.316174294,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,Western Asia,2022,10.465874294,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,World,2015,642.009067085,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,World,2016,639.113774328,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,World,2017,643.937175892,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,World,2018,641.244951603,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,World,2019,626.824629588,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,World,2020,606.354258095,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,World,2021,609.590518573,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,World,2022,609.893920192,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Industrial water withdrawal,Yemen,2015,0.065,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Yemen,2016,0.065,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Yemen,2017,0.065,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Yemen,2018,0.065,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Yemen,2019,0.065,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Yemen,2020,0.065,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Yemen,2021,0.065,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Yemen,2022,0.065,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zambia,2015,0.13,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zambia,2016,0.13,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zambia,2017,0.13,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zambia,2018,0.13,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zambia,2019,0.13,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zambia,2020,0.13,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zambia,2021,0.13,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zambia,2022,0.13,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zimbabwe,2015,0.0814,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zimbabwe,2016,0.0814,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zimbabwe,2017,0.0814,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zimbabwe,2018,0.081352,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zimbabwe,2019,0.081352,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zimbabwe,2020,0.081352,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zimbabwe,2021,0.081352,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Industrial water withdrawal,Zimbabwe,2022,0.081352,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Afghanistan,2015,0.2034,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Afghanistan,2016,0.2034,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Afghanistan,2017,0.2034,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Afghanistan,2018,0.2034,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Afghanistan,2019,0.2034,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Afghanistan,2020,0.2034,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Afghanistan,2021,0.2034,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Afghanistan,2022,0.2034,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Albania,2015,0.28,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Albania,2016,0.27,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Albania,2017,0.283,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Albania,2018,0.207,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Albania,2019,0.238,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Albania,2020,0.225,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Albania,2021,0.222,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Albania,2022,0.221,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Algeria,2015,3.1,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Algeria,2016,3.39,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Algeria,2017,3.6,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Algeria,2018,3.613,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Algeria,2019,3.626,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Algeria,2020,3.639,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Algeria,2021,3.283,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Algeria,2022,3.389,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Angola,2015,0.3195,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Angola,2016,0.3195,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Angola,2017,0.3195,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Angola,2018,0.3195,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Angola,2019,0.3195,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Angola,2020,0.3195,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Angola,2021,0.3195,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Angola,2022,0.3195,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Antigua and Barbuda,2015,0.0072,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Antigua and Barbuda,2016,0.0072,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Antigua and Barbuda,2017,0.0072,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Antigua and Barbuda,2018,0.0072,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Antigua and Barbuda,2019,0.0072,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Antigua and Barbuda,2020,0.0072,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Antigua and Barbuda,2021,0.0072,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Antigua and Barbuda,2022,0.0072,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Argentina,2015,5.85,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Argentina,2016,5.85,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Argentina,2017,5.85,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Argentina,2018,5.85,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Argentina,2019,5.85,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Argentina,2020,5.85,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Argentina,2021,5.85,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Argentina,2022,5.85,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Armenia,2015,0.489,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Armenia,2016,0.5302,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Armenia,2017,0.67,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Armenia,2018,0.702,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Armenia,2019,0.615,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Armenia,2020,0.653,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Armenia,2021,0.601,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Armenia,2022,0.542,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia,2015,4.015,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia,2016,3.913,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia,2017,2.611483,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia,2018,2.297321186,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia,2019,2.49,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia,2020,2.11,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia,2021,2.36,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia,2022,2.43,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia and New Zealand,2015,4.522535814,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia and New Zealand,2016,4.360042977,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia and New Zealand,2017,3.072345233,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia and New Zealand,2018,2.785187757,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia and New Zealand,2019,2.988633928,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia and New Zealand,2020,2.67,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia and New Zealand,2021,2.9135,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Australia and New Zealand,2022,2.977,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Austria,2015,0.767777778,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Austria,2016,0.777333333,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Austria,2017,0.786888889,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Austria,2018,0.796444444,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Austria,2019,0.806,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Austria,2020,0.41999,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Austria,2021,0.03398,10^9 m3/year,X,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Austria,2022,0.03436,10^9 m3/year,X,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Azerbaijan,2015,0.454,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Azerbaijan,2016,0.416,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Azerbaijan,2017,0.396,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Azerbaijan,2018,0.423,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Azerbaijan,2019,0.409,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Azerbaijan,2020,0.431,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Azerbaijan,2021,0.408,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Azerbaijan,2022,0.408,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahamas,2015,0.031,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahamas,2016,0.031,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahamas,2017,0.031,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahamas,2018,0.031,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahamas,2019,0.031,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahamas,2020,0.031,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahamas,2021,0.031,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahamas,2022,0.031,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahrain,2015,0.2769,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahrain,2016,0.2756,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahrain,2017,0.2756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahrain,2018,0.2756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahrain,2019,0.2756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahrain,2020,0.2756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahrain,2021,0.2756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bahrain,2022,0.2756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bangladesh,2015,3.6,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bangladesh,2016,3.6,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bangladesh,2017,3.6,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bangladesh,2018,3.6,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bangladesh,2019,3.6,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bangladesh,2020,3.6,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bangladesh,2021,3.6,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bangladesh,2022,3.6,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Barbados,2015,0.02,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Barbados,2016,0.02,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Barbados,2017,0.02,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Barbados,2018,0.02,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Barbados,2019,0.02,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Barbados,2020,0.02,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Barbados,2021,0.02,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Barbados,2022,0.02,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belarus,2015,0.706,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belarus,2016,0.566,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belarus,2017,0.523,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belarus,2018,0.533,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belarus,2019,0.553,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belarus,2020,0.549,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belarus,2021,0.599,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belarus,2022,0.6,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belgium,2015,0.739,10^9 m3/year,X,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belgium,2016,0.76209,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belgium,2017,0.78518,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belgium,2018,0.80827,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belgium,2019,0.83136,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belgium,2020,0.85445,10^9 m3/year,X,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belgium,2021,0.8562,10^9 m3/year,X,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belgium,2022,0.74019,10^9 m3/year,X,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belize,2015,0.0114,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belize,2016,0.0114,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belize,2017,0.0114,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belize,2018,0.0114,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belize,2019,0.0114,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belize,2020,0.0114,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belize,2021,0.0114,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Belize,2022,0.0114,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Benin,2015,0.163,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Benin,2016,0.15,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Benin,2017,0.145,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Benin,2018,0.145,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Benin,2019,0.145,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Benin,2020,0.145,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Benin,2021,0.145,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Benin,2022,0.145,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bhutan,2015,0.017,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bhutan,2016,0.017,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bhutan,2017,0.017,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bhutan,2018,0.017,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bhutan,2019,0.017,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bhutan,2020,0.017,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bhutan,2021,0.017,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bhutan,2022,0.017,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bolivia (Plurinational State of),2015,0.20575864,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bolivia (Plurinational State of),2016,0.21738508,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bolivia (Plurinational State of),2017,0.22901152,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bolivia (Plurinational State of),2018,0.24063796,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bolivia (Plurinational State of),2019,0.2522644,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bolivia (Plurinational State of),2020,0.257141891,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bolivia (Plurinational State of),2021,0.252910074,10^9 m3/year,A,false
